url,domain,target_brand_domain,critical_sector_entity_name,source_label,source_file,source_row,dns_status,dns_check_pass,dns_resolves_to_ip,resolved_ips,cname_exists,cname_chain_length,dns_error,validation_status,validation_reason
login-abdm.gov.in,login-abdm.gov.in,abdm.gov.in,National Health Authority (NHA),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
auth-bankofbaroda.com,auth-bankofbaroda.com,bankofbaroda.bank.in,Bank of Baroda,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
bankofbaroda-auth.com,bankofbaroda-auth.com,bankofbaroda.bank.in,Bank of Baroda,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
0rgi-sparrow.gov.in,0rgi-sparrow.gov.in,ana.crsorgi.gov.in,ana crs,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
org1-sparrow.gov.in,org1-sparrow.gov.in,ana.crsorgi.gov.in,ana crs,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
orgl-sparrow.gov.in,orgl-sparrow.gov.in,ana.crsorgi.gov.in,ana crs,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
orgi-5parrow.gov.in,orgi-5parrow.gov.in,ana.crsorgi.gov.in,ana crs,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
orgi-sp4rrow.gov.in,orgi-sp4rrow.gov.in,ana.crsorgi.gov.in,ana crs,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
orgi-sparr0w.gov.in,orgi-sparr0w.gov.in,ana.crsorgi.gov.in,ana crs,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
login-orgi-sparrow.gov.in,login-orgi-sparrow.gov.in,ana.crsorgi.gov.in,ana crs,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
orgi-sparrow-login.gov.in,orgi-sparrow-login.gov.in,ana.crsorgi.gov.in,ana crs,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
secure-orgi-sparrow.gov.in,secure-orgi-sparrow.gov.in,ana.crsorgi.gov.in,ana crs,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
orgi-sparrow-secure.gov.in,orgi-sparrow-secure.gov.in,ana.crsorgi.gov.in,ana crs,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
verify-orgi-sparrow.gov.in,verify-orgi-sparrow.gov.in,ana.crsorgi.gov.in,ana crs,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
orgi-sparrow-verify.gov.in,orgi-sparrow-verify.gov.in,ana.crsorgi.gov.in,ana crs,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
portal-orgi-sparrow.gov.in,portal-orgi-sparrow.gov.in,ana.crsorgi.gov.in,ana crs,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
orgi-sparrow-portal.gov.in,orgi-sparrow-portal.gov.in,ana.crsorgi.gov.in,ana crs,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
auth-orgi-sparrow.gov.in,auth-orgi-sparrow.gov.in,ana.crsorgi.gov.in,ana crs,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
orgi-sparrow-auth.gov.in,orgi-sparrow-auth.gov.in,ana.crsorgi.gov.in,ana crs,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
p4rivahan.gov.in,p4rivahan.gov.in,parivahan.gov.in,parivahan sewa,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
par1vahan.gov.in,par1vahan.gov.in,parivahan.gov.in,parivahan sewa,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
parlvahan.gov.in,parlvahan.gov.in,parivahan.gov.in,parivahan sewa,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
login-parivahan.gov.in,login-parivahan.gov.in,parivahan.gov.in,parivahan sewa,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
parivahan-login.gov.in,parivahan-login.gov.in,parivahan.gov.in,parivahan sewa,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
secure-parivahan.gov.in,secure-parivahan.gov.in,parivahan.gov.in,parivahan sewa,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
parivahan-secure.gov.in,parivahan-secure.gov.in,parivahan.gov.in,parivahan sewa,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
verify-parivahan.gov.in,verify-parivahan.gov.in,parivahan.gov.in,parivahan sewa,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
parivahan-verify.gov.in,parivahan-verify.gov.in,parivahan.gov.in,parivahan sewa,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
portal-parivahan.gov.in,portal-parivahan.gov.in,parivahan.gov.in,parivahan sewa,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
parivahan-portal.gov.in,parivahan-portal.gov.in,parivahan.gov.in,parivahan sewa,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
auth-parivahan.gov.in,auth-parivahan.gov.in,parivahan.gov.in,parivahan sewa,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
parivahan-auth.gov.in,parivahan-auth.gov.in,parivahan.gov.in,parivahan sewa,Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
pnb1ndia.in,pnb1ndia.in,netpnb.com,Punjab National Bank (PNB),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
pnblndia.in,pnblndia.in,netpnb.com,Punjab National Bank (PNB),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
pnbind1a.in,pnbind1a.in,netpnb.com,Punjab National Bank (PNB),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
pnbindla.in,pnbindla.in,netpnb.com,Punjab National Bank (PNB),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
pnbindi4.in,pnbindi4.in,netpnb.com,Punjab National Bank (PNB),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
login-pnbindia.in,login-pnbindia.in,netpnb.com,Punjab National Bank (PNB),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
pnbindia-login.in,pnbindia-login.in,netpnb.com,Punjab National Bank (PNB),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
secure-pnbindia.in,secure-pnbindia.in,netpnb.com,Punjab National Bank (PNB),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
pnbindia-secure.in,pnbindia-secure.in,netpnb.com,Punjab National Bank (PNB),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
verify-pnbindia.in,verify-pnbindia.in,netpnb.com,Punjab National Bank (PNB),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
pnbindia-verify.in,pnbindia-verify.in,netpnb.com,Punjab National Bank (PNB),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
portal-pnbindia.in,portal-pnbindia.in,netpnb.com,Punjab National Bank (PNB),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
pnbindia-portal.in,pnbindia-portal.in,netpnb.com,Punjab National Bank (PNB),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
auth-pnbindia.in,auth-pnbindia.in,netpnb.com,Punjab National Bank (PNB),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
pnbindia-auth.in,pnbindia-auth.in,netpnb.com,Punjab National Bank (PNB),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
pnb1nt.com,pnb1nt.com,netpnb.com,Punjab National Bank (PNB),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
pnblnt.com,pnblnt.com,netpnb.com,Punjab National Bank (PNB),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
login-pnbint.com,login-pnbint.com,netpnb.com,Punjab National Bank (PNB),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
pnbint-login.com,pnbint-login.com,netpnb.com,Punjab National Bank (PNB),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
secure-pnbint.com,secure-pnbint.com,netpnb.com,Punjab National Bank (PNB),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
pnbint-secure.com,pnbint-secure.com,netpnb.com,Punjab National Bank (PNB),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
verify-pnbint.com,verify-pnbint.com,netpnb.com,Punjab National Bank (PNB),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
pnbint-verify.com,pnbint-verify.com,netpnb.com,Punjab National Bank (PNB),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
portal-pnbint.com,portal-pnbint.com,netpnb.com,Punjab National Bank (PNB),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
pnbint-portal.com,pnbint-portal.com,netpnb.com,Punjab National Bank (PNB),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
auth-pnbint.com,auth-pnbint.com,netpnb.com,Punjab National Bank (PNB),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
pnbint-auth.com,pnbint-auth.com,netpnb.com,Punjab National Bank (PNB),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
login-bsnl.in,login-bsnl.in,bsnl.co.in,Bharat Sanchar Nigam Limited (BSNL),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
bsnl-login.in,bsnl-login.in,bsnl.co.in,Bharat Sanchar Nigam Limited (BSNL),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
secure-bsnl.in,secure-bsnl.in,bsnl.co.in,Bharat Sanchar Nigam Limited (BSNL),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
bsnl-secure.in,bsnl-secure.in,bsnl.co.in,Bharat Sanchar Nigam Limited (BSNL),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
verify-bsnl.in,verify-bsnl.in,bsnl.co.in,Bharat Sanchar Nigam Limited (BSNL),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
bsnl-verify.in,bsnl-verify.in,bsnl.co.in,Bharat Sanchar Nigam Limited (BSNL),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
portal-bsnl.in,portal-bsnl.in,bsnl.co.in,Bharat Sanchar Nigam Limited (BSNL),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
bsnl-portal.in,bsnl-portal.in,bsnl.co.in,Bharat Sanchar Nigam Limited (BSNL),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
auth-bsnl.in,auth-bsnl.in,bsnl.co.in,Bharat Sanchar Nigam Limited (BSNL),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
bsnl-auth.in,bsnl-auth.in,bsnl.co.in,Bharat Sanchar Nigam Limited (BSNL),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
rb1.org.in,rb1.org.in,rbi.org.in,Reserve Bank of India (RBI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
rbl.org.in,rbl.org.in,rbi.org.in,Reserve Bank of India (RBI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
login-rbi.org.in,login-rbi.org.in,rbi.org.in,Reserve Bank of India (RBI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
rbi-login.org.in,rbi-login.org.in,rbi.org.in,Reserve Bank of India (RBI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
secure-rbi.org.in,secure-rbi.org.in,rbi.org.in,Reserve Bank of India (RBI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
rbi-secure.org.in,rbi-secure.org.in,rbi.org.in,Reserve Bank of India (RBI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
verify-rbi.org.in,verify-rbi.org.in,rbi.org.in,Reserve Bank of India (RBI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
rbi-verify.org.in,rbi-verify.org.in,rbi.org.in,Reserve Bank of India (RBI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
portal-rbi.org.in,portal-rbi.org.in,rbi.org.in,Reserve Bank of India (RBI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
rbi-portal.org.in,rbi-portal.org.in,rbi.org.in,Reserve Bank of India (RBI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
auth-rbi.org.in,auth-rbi.org.in,rbi.org.in,Reserve Bank of India (RBI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
rbi-auth.org.in,rbi-auth.org.in,rbi.org.in,Reserve Bank of India (RBI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
reb1t.org.in,reb1t.org.in,rebit.org.in,Reserve Bank of India (RBI),Unlabeled,main_detector_targets,0,error,0,0,,0,0,gaierror,dns_failed_skipped,DNS failed before feature extraction; excluded from ML input
