lexical_similarity_score,min_edit_distance_to_brand_domain,homoglyph_similarity_score,brand_token_in_subdomain,brand_token_in_path,brand_not_in_registered_domain,subdomain_depth,dns_check_pass,dns_resolves_to_ip,cname_exists,cname_chain_length,nameserver_reputation_score,passive_dns_first_seen_days,domain_age_days,domain_expiry_days,registrar_reputation_score,asn_reputation_score,ip_seen_with_many_brands,https_enabled,ssl_valid,cert_age_days,ct_log_first_seen_days,url_fetch_success,redirect_count,redirect_cross_domain_count,page_render_success,has_login_form,has_password_input,form_action_external,logo_detected,logo_brand_matches_target_brand,logo_brand_domain_mismatch,favicon_hash_matches_target_brand,favicon_hash_matches_known_phish,html_dom_hash_matches_known_phish,high_lexical_similarity,page_fetch_success,no_login_form,no_brand_visual_claim,brand_token_or_logo_present,visual_brand_domain_mismatch,same_html_hash_domain_count_7d,suspected_inactive,suspected_active_infra,suspected_active_no_phish_evidence,phishing,phishing_campaign,validation_status,validation_reason,extraction_status,dns_status,rdap_status,whois_status,http_status,tls_status,page_status,label
0.382979,3,0.382979,0,0,1,0,1,1,0,0,6,-1,27,337,6,-1,0,1,1,27,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,rate_limited,success,http_503,invalid,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,27,338,-1,-1,1,1,1,27,-1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,phishing,visual brand match on unauthorized domain,complete,success,success,skipped,success,success,success,1
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,-1,337,6,-1,0,1,1,26,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,partial,success,unavailable,success,success,success,success,0
0.482759,2,0.482759,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,38,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,rate_limited,success,success,error,success,0
0.444444,2,0.444444,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,1,25,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,161,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,success,success,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,-1,-1,-1,-1,-1,-1,1,1,1,30,-1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,phishing,visual brand match on unauthorized domain,partial,success,rate_limited,error,success,success,success,1
0.384615,2,0.384615,0,0,1,0,1,1,0,0,-1,-1,29,-1,-1,-1,0,1,1,26,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,unavailable,success,success,success,success,0
0.461538,2,0.461538,0,0,1,0,1,1,0,0,6,-1,4633,115,6,8,1,1,1,26,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2223,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,25,340,6,6,1,1,1,25,-1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_404,success,success,0
0.555556,3,0.555556,0,0,1,0,1,1,0,0,6,-1,26,1070,8,-1,1,1,1,26,-1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,1125,336,6,-1,0,1,0,-1,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,10,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,partial,success,success,skipped,success,invalid,success,0
0.705882,1,0.705882,0,0,1,0,1,1,0,0,6,-1,26,339,6,-1,1,1,1,6,-1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.705882,3,0.705882,0,0,1,0,1,1,0,0,6,-1,93,272,4,8,1,1,1,93,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2223,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.5,2,0.5,0,0,1,0,1,1,0,0,6,-1,25,340,6,-1,1,1,1,25,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2223,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.521739,2,0.521739,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,1,31,-1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,success,success,success,0
0.315789,2,0.421053,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,success,invalid,success,0
0.5,2,0.5,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,1,25,-1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,success,success,success,0
0.533333,2,0.533333,0,0,1,0,1,1,0,0,6,-1,26,1070,8,8,1,1,1,24,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2223,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.611111,3,0.611111,0,0,1,0,1,1,0,0,6,-1,7330,340,4,-1,0,1,1,25,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.434783,4,0.434783,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,error,error,empty,0
0.533333,2,0.533333,0,0,1,0,1,1,0,0,4,-1,26,339,6,-1,1,1,1,26,-1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.625,2,0.625,0,0,1,0,1,1,0,0,6,-1,394,336,6,-1,0,0,0,-1,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,success,error,success,0
0.625,3,0.625,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2223,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,unavailable,success,success,error,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,8,-1,26,339,4,-1,0,1,1,26,-1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,phishing,visual brand match on unauthorized domain,complete,success,success,skipped,success,success,success,1
0.285714,3,0.285714,0,0,1,0,1,1,0,0,8,-1,27,338,6,-1,0,1,1,27,-1,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,73,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,success,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,5142,336,6,-1,1,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,56,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_403,invalid,success,0
0.470588,3,0.470588,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,8,1,1,1,34,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2223,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,unavailable,success,success,success,success,0
0.857143,0,0.857143,0,0,0,0,1,1,0,0,-1,-1,-1,-1,-1,8,1,1,1,33,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2223,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,partial,success,unavailable,success,success,success,success,0
0.647059,3,0.647059,0,0,1,0,1,1,0,0,6,-1,503,227,8,-1,1,1,1,14,-1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.529412,3,0.529412,0,0,1,0,1,1,0,0,6,-1,26,339,4,-1,0,0,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_436,error,empty,0
0.631579,2,0.631579,0,0,1,0,1,1,0,0,6,-1,26,339,4,-1,1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,error,error,empty,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,334,762,8,-1,1,1,1,26,-1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,phishing,visual brand match on unauthorized domain,complete,success,success,skipped,success,success,success,1
0.529412,2,0.529412,0,0,1,0,1,1,0,0,8,-1,396,700,6,-1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,error,error,empty,0
0.5,2,0.5,0,0,1,0,1,1,0,0,6,-1,4774,339,8,-1,0,0,0,-1,-1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,success,error,success,0
0.583333,1,0.583333,0,0,1,0,1,1,0,0,6,-1,365,0,8,-1,0,1,1,25,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,201,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,success,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,5873,336,6,8,1,1,1,11,-1,1,2,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,phishing,visual brand match on unauthorized domain,complete,success,success,skipped,success,success,success,1
0.444444,3,0.444444,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,1,30,-1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,455,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,success,success,success,0
0.615385,2,0.615385,0,0,1,0,1,1,0,0,6,-1,26,339,6,-1,1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,error,error,empty,0
0.47619,2,0.47619,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,8,1,1,1,25,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,success,success,success,0
0.363636,1,0.363636,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,http_530,invalid,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,1855,336,6,6,0,1,1,35,-1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,phishing,password input plus brand token/logo evidence,complete,success,success,skipped,success,success,success,1
0.571429,1,0.571429,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,8,1,1,1,30,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2223,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,unavailable,success,success,success,success,0
0.615385,3,0.615385,0,0,1,0,1,1,0,0,6,-1,756,339,8,8,1,1,1,359,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2223,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.315789,2,0.421053,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,error,error,empty,0
0.521739,2,0.521739,0,0,1,0,1,1,0,0,6,-1,2227,329,6,-1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,error,error,empty,0
0.3,1,0.4,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,8,1,1,1,25,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2223,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,success,success,success,0
0.411765,2,0.411765,0,0,1,0,1,1,0,0,6,-1,25,340,4,-1,1,1,1,25,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,26,339,6,8,1,1,1,26,-1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,phishing,visual brand match on unauthorized domain,partial,success,unavailable,success,success,success,success,1
0.5,2,0.5,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,error,error,empty,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,391,339,6,-1,1,0,0,-1,-1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,38,0,0,0,0,0,suspected_unconfirmed,high lexical similarity but insufficient phishing evidence,partial,success,success,skipped,success,error,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,391,339,6,6,0,1,1,23,-1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,phishing,password input plus brand token/logo evidence,complete,success,success,skipped,success,success,success,1
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,2220,336,8,6,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,phishing,visual brand match on unauthorized domain,partial,success,success,skipped,http_409,invalid,success,1
0.583333,2,0.583333,0,0,1,0,1,1,0,0,6,-1,396,334,6,-1,1,1,1,34,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2223,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.636364,3,0.636364,0,0,1,0,1,1,0,0,6,-1,1859,332,4,-1,1,1,1,47,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,201,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_403,success,success,0
0.5,3,0.5,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,6,0,1,1,25,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,error,success,empty,0
0.3,2,0.3,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,1,25,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,success,success,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,4904,209,6,8,1,1,1,26,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2223,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,complete,success,success,skipped,success,success,success,0
0.4,2,0.4,0,0,1,0,1,1,0,0,6,-1,391,339,6,-1,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,rate_limited,success,http_503,invalid,success,0
0.5625,2,0.5625,0,0,1,0,1,1,0,0,6,-1,26,339,6,6,0,1,1,26,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.64,2,0.64,0,0,1,0,1,1,0,0,8,-1,26,339,4,8,0,1,1,17,-1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.545455,3,0.545455,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,1,30,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,success,success,success,0
0.315789,1,0.421053,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,http_530,invalid,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,8,-1,26,339,4,-1,0,1,1,22,-1,1,2,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,phishing,visual brand match on unauthorized domain,complete,success,success,skipped,success,success,success,1
0.727273,3,0.727273,0,0,1,0,1,1,0,0,6,-1,391,339,6,6,0,0,0,-1,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,success,error,success,0
0.444444,2,0.444444,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,1,30,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,success,success,success,0
0.692308,3,0.692308,0,0,1,0,1,1,0,0,8,-1,1383,443,6,8,0,1,1,26,-1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.538462,3,0.538462,0,0,1,0,1,1,0,0,6,-1,26,339,6,-1,0,1,1,12,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.454545,2,0.454545,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,8,0,1,1,26,-1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,success,success,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,8,-1,31,334,6,-1,1,1,1,28,-1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,phishing,visual brand match on unauthorized domain,complete,success,success,skipped,success,success,success,1
0.5,2,0.5,0,0,1,0,1,1,0,0,8,-1,26,339,6,8,0,1,1,20,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,unavailable,success,http_403,success,success,0
0.434783,3,0.434783,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,31,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,http_403,invalid,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,391,339,4,-1,1,1,1,13,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,421,0,0,1,0,0,suspected_active_no_phish_evidence,active page without login form or brand visual claim,complete,success,success,skipped,success,success,success,0
0.526316,2,0.526316,0,0,1,0,1,1,0,0,8,-1,26,339,4,8,0,1,1,26,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,20,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,26,339,8,6,0,1,1,26,-1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,phishing,visual brand match on unauthorized domain,complete,success,success,skipped,success,success,success,1
0.571429,2,0.571429,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,1,1,0,-1,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,success,invalid,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,-1,-1,-1,-1,-1,6,0,1,1,33,-1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,phishing,visual brand match on unauthorized domain,partial,success,rate_limited,error,success,success,success,1
0.272727,2,0.272727,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,error,error,empty,0
0.538462,2,0.538462,0,0,1,0,1,1,0,0,6,-1,26,339,6,-1,0,1,1,16,-1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.521739,2,0.521739,0,0,1,0,1,1,0,0,6,-1,391,339,4,-1,1,1,1,26,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,421,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.470588,3,0.470588,0,0,1,0,1,1,0,0,6,-1,42,323,6,-1,1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,error,error,empty,0
0.592593,2,0.592593,0,0,1,0,1,1,0,0,6,-1,394,336,8,-1,1,1,1,33,-1,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.5,1,0.5,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,8,1,1,1,24,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2223,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,success,success,success,0
0.529412,2,0.529412,0,0,1,0,1,1,0,0,6,-1,26,1070,8,8,1,1,1,26,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.85,0,0.85,0,0,0,0,1,1,0,0,6,-1,26,339,4,4,0,0,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,suspected_active_infra,DNS active but page fetch failed,partial,success,success,skipped,http_436,error,empty,0
0.444444,2,0.444444,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,8,0,1,1,30,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,success,success,success,0
0.608696,4,0.608696,0,0,1,0,1,1,0,0,6,-1,391,339,4,-1,0,0,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,success,skipped,http_436,error,empty,0
0.482759,2,0.482759,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,8,1,1,1,25,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2223,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,error,success,success,success,success,0
0.55814,3,0.55814,0,0,1,0,1,1,0,0,6,-1,1083,13,4,-1,1,1,1,18,-1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,complete,success,success,skipped,success,success,success,0
0.705882,2,0.705882,0,0,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,1,1,1,26,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,421,0,0,0,0,0,below_high_lexical_threshold,lexical_similarity_score < 0.75,partial,success,rate_limited,error,success,success,success,0
